,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
3641,12.0,64,9.0,14.0,1015.82,2,8.0,3,3,1,0
6729,36.0,33,0.5,16.0,1014.17,8,6.0,3,0,2,3
1705,12.0,72,0.0,36.0,1010.8,4,7.5,2,2,2,0
4437,27.0,78,13.5,31.0,1007.29,2,8.0,3,3,1,0
5139,-3.0,95,19.0,58.0,995.99,0,3.5,2,3,1,2
5186,34.0,84,27.0,89.0,1016.01,10,0.5,2,0,1,1
1872,33.0,86,7.5,69.0,993.1,1,5.0,3,3,0,1
6101,-24.0,100,17.5,81.0,995.8,6,4.0,2,3,1,2
11805,22.0,51,6.0,27.0,1012.46,2,6.0,3,1,1,0
4492,24.0,93,16.5,78.0,1011.65,0,4.0,3,0,2,1
203,34.0,78,14.5,13.0,1014.07,1,6.0,2,2,2,0
328,-3.0,98,0.5,60.0,991.41,0,2.0,3,3,2,2
12610,43.0,89,5.5,81.0,1016.51,0,6.5,0,3,2,3
2957,26.0,65,18.5,58.0,1018.62,1,4.0,2,2,0,1
3858,-5.0,83,16.5,76.0,990.91,1,2.0,3,3,1,2
5778,19.0,36,9.5,79.0,902.53,8,18.5,1,3,2,3
12124,18.0,90,10.0,109.0,1002.28,14,4.0,2,1,1,0
2862,33.0,71,4.5,47.0,1007.86,1,5.0,3,2,0,0
3409,42.0,75,8.0,77.0,1010.43,11,1.0,2,1,1,0
10110,-5.0,73,0.5,79.0,982.84,0,3.5,2,3,2,2
1740,17.0,66,6.5,21.0,1014.07,4,5.5,3,2,2,0
10589,21.0,74,30.5,92.0,1007.87,10,6.5,3,2,0,0
4756,70.0,103,5.5,93.0,1027.51,1,2.5,3,3,1,3
11640,26.0,70,9.5,98.0,995.82,1,2.0,3,3,1,1
7795,26.0,99,16.5,63.0,1017.33,1,3.0,2,1,1,1
10333,38.0,34,6.0,2.0,1028.86,6,9.0,0,0,2,3
9960,31.0,53,6.0,14.0,1018.54,2,8.0,2,0,2,0
7462,-10.0,92,1.5,94.0,991.06,0,3.0,2,3,1,2
5333,31.0,58,7.5,4.0,1018.12,9,6.5,0,3,0,3
1683,14.0,69,2.0,23.0,1013.26,1,5.0,2,0,2,0
12430,33.0,92,6.5,76.0,993.69,3,2.5,2,1,1,1
2148,-8.0,65,9.5,62.0,989.99,0,4.0,2,3,1,2
1706,34.0,57,6.0,39.0,1007.32,3,6.5,2,1,0,0
3939,37.0,86,7.0,81.0,1020.21,14,2.5,0,2,2,3
3496,24.0,23,9.0,18.0,1020.46,7,7.0,0,3,0,3
5948,-5.0,35,8.5,14.0,903.36,6,1.5,1,1,1,3
11929,14.0,75,7.5,17.0,1019.36,3,7.5,2,3,2,0
996,34.0,55,6.5,19.0,1018.38,5,7.5,3,0,1,3
707,48.0,40,7.0,91.0,1184.13,3,5.0,3,0,0,2
10580,25.0,62,5.5,15.0,1014.82,1,6.5,3,3,1,0
1553,-4.0,78,9.0,58.0,991.09,1,2.0,2,3,1,2
8873,14.0,52,5.0,26.0,1019.77,1,8.0,3,3,2,0
7563,22.0,74,18.0,85.0,1009.25,3,5.0,3,3,1,1
1546,18.0,64,19.5,98.0,1003.54,1,3.5,3,2,1,1
2692,40.0,25,1.5,16.0,1020.02,5,9.0,0,1,1,3
1710,12.0,76,11.5,89.0,1013.18,1,2.5,2,3,0,1
12085,-7.0,79,12.5,76.0,984.75,0,4.5,2,3,1,2
3392,30.0,73,13.0,78.0,999.13,0,2.5,3,2,0,1
4247,31.0,74,13.0,36.0,1001.68,3,7.5,3,3,2,0
13000,-6.0,65,6.0,85.0,980.58,0,2.0,2,3,2,2
4159,14.0,57,4.0,14.0,1012.62,1,8.5,3,2,2,0
3036,27.0,36,0.5,76.0,1187.92,10,5.0,2,3,0,0
4998,23.0,59,2.0,43.0,1012.12,3,6.0,3,3,2,0
6718,10.0,94,11.5,75.0,1001.35,3,3.0,2,3,2,1
7443,1.0,80,16.0,72.0,982.57,0,1.5,2,3,2,2
3006,32.0,73,9.0,77.0,998.17,3,2.5,2,3,0,1
11761,12.0,60,3.0,25.0,1005.49,1,6.0,3,3,1,0
5462,-6.0,78,5.0,64.0,986.38,1,1.5,2,3,1,2
9835,12.0,71,7.0,51.0,1173.56,6,0.5,1,1,1,0
8984,13.0,107,6.5,90.0,1005.07,8,10.0,3,2,1,0
10196,-20.0,38,8.0,61.0,984.6,14,15.0,3,1,2,0
9890,44.0,69,3.0,12.0,1016.25,9,8.0,3,0,0,3
12009,24.0,98,14.5,98.0,1012.53,3,5.0,2,3,1,1
5272,13.0,69,11.0,80.0,1017.97,3,3.0,2,0,2,1
1878,32.0,61,11.0,26.0,1007.59,2,6.5,2,2,0,0
1669,23.0,51,2.5,1.0,1018.72,9,5.5,0,3,2,3
3331,30.0,57,11.5,49.0,1000.09,2,7.0,2,3,0,0
1898,-11.0,48,8.0,56.0,885.49,12,3.5,2,0,1,0
20,-10.0,67,8.5,75.0,991.53,1,3.0,2,3,2,2
3931,-6.0,88,11.5,75.0,984.97,2,1.0,2,3,2,2
11324,38.0,63,5.5,0.0,1021.59,6,8.5,0,1,2,3
11558,17.0,68,18.0,82.0,1009.65,0,3.0,2,0,1,1
1592,17.0,91,23.0,83.0,1006.18,9,5.5,2,1,2,0
2174,33.0,68,10.5,10.0,1016.84,1,7.5,3,3,0,0
10708,44.0,81,34.0,87.0,1014.51,2,5.5,2,3,1,1
8376,31.0,66,6.5,17.0,1019.19,10,8.0,0,3,2,3
4644,-16.0,20,3.5,35.0,1029.27,6,14.5,2,2,0,3
5482,-16.0,33,3.0,91.0,864.6,10,10.0,3,2,1,1
9421,43.0,20,1.0,3.0,1011.04,5,6.0,0,0,2,3
10037,-10.0,92,17.5,85.0,992.17,0,3.0,2,3,2,2
9348,-4.0,96,2.5,66.0,996.08,1,3.5,2,3,2,2
11638,33.0,24,4.0,19.0,1018.3,6,7.5,3,0,2,3
8539,32.0,78,6.0,83.0,1011.9,2,3.5,3,0,1,1
6931,-3.0,95,3.0,65.0,993.56,0,2.0,3,3,2,2
6771,-4.0,80,8.0,84.0,990.41,0,3.5,2,3,2,2
10959,18.0,54,12.0,48.0,1005.32,4,5.0,3,0,0,0
4615,14.0,71,36.5,75.0,1003.82,2,1.0,2,2,2,1
10211,50.0,107,18.0,86.0,1013.01,9,4.0,3,3,2,3
3586,-4.0,64,20.0,62.0,998.18,0,2.5,2,3,2,2
1668,2.0,75,2.5,74.0,998.57,1,2.5,2,3,1,2
3023,1.0,85,8.0,96.0,990.21,0,4.5,2,3,1,2
2569,26.0,90,12.5,53.0,1005.02,1,5.0,2,1,2,1
6846,39.0,50,5.5,10.0,1025.01,8,6.5,0,2,2,3
4745,18.0,63,14.5,98.0,1009.64,2,1.5,2,0,2,1
3862,3.0,99,11.5,63.0,984.14,0,4.5,2,3,1,2
11983,-10.0,83,4.0,91.0,998.53,1,4.5,2,3,2,2
8172,35.0,51,1.0,16.0,1027.26,10,9.5,3,3,0,3
7202,11.0,63,12.0,52.0,998.21,1,3.5,2,0,0,1
7460,35.0,66,6.5,1.0,1020.63,5,6.5,0,2,1,3
818,13.0,85,9.5,71.0,1013.06,0,1.5,3,2,1,1
2770,34.0,62,4.5,14.0,954.37,1,1.5,2,3,0,3
11211,27.0,66,6.0,50.0,1018.96,1,3.5,2,1,0,1
1020,3.0,77,12.0,59.0,991.63,0,4.0,2,3,2,2
6882,26.0,38,9.5,19.0,1014.32,7,6.5,0,3,1,3
4176,25.0,76,8.0,25.0,1015.26,1,8.5,2,1,0,0
5833,15.0,52,0.0,31.0,1006.72,3,5.5,3,0,2,0
1235,16.0,71,19.0,70.0,1008.4,2,2.5,2,2,2,1
10335,62.0,100,20.5,99.0,1014.46,0,6.5,0,2,2,3
7603,28.0,65,5.5,64.0,1004.68,0,4.0,2,1,2,1
10075,14.0,75,11.0,81.0,1013.22,0,2.5,2,2,0,1
3214,29.0,95,10.0,87.0,996.58,1,3.0,3,2,1,1
1177,12.0,53,7.0,22.0,1012.93,3,5.5,3,1,2,0
4326,27.0,99,14.5,86.0,997.3,1,2.5,2,1,0,1
1879,39.0,22,4.0,13.0,1016.5,7,5.5,3,1,1,3
3675,-6.0,60,3.0,97.0,984.98,0,1.5,3,3,2,2
6492,24.0,63,7.5,20.0,1000.2,1,6.0,2,3,2,0
10088,36.0,24,5.5,5.0,1014.94,11,9.0,3,3,0,3
1652,24.0,53,4.0,28.0,1010.46,1,7.5,3,3,2,0
9440,27.0,33,14.0,39.0,1082.13,2,18.0,2,2,0,2
6512,31.0,62,9.5,74.0,1012.08,1,4.5,3,1,0,1
12648,33.0,77,5.0,47.0,1006.27,3,5.0,3,0,0,0
11970,40.0,20,0.5,19.0,1013.09,9,8.0,0,1,0,3
513,34.0,53,6.5,41.0,1013.81,1,8.0,3,3,0,0
3264,-4.0,65,7.5,58.0,989.56,1,4.5,3,3,1,2
7409,53.0,75,6.5,104.0,1014.2,1,5.5,0,3,2,3
2403,33.0,88,8.5,88.0,1015.85,1,4.5,2,0,1,1
13041,-9.0,72,6.0,85.0,987.13,1,2.5,2,3,2,2
4740,44.0,53,8.5,18.0,1023.11,5,9.5,0,0,0,3
3589,26.0,97,15.5,70.0,992.5,0,1.5,2,1,1,1
11483,15.0,68,13.5,15.0,1002.14,2,5.0,3,2,0,0
4899,-5.0,70,9.5,71.0,998.65,1,3.5,2,3,2,2
6894,13.0,58,14.5,14.0,1007.25,3,8.5,3,3,2,0
8857,-7.0,81,5.0,88.0,985.68,0,4.0,2,3,2,2
9917,26.0,70,19.0,79.0,1001.72,1,3.0,3,1,2,1
8908,15.0,85,31.0,100.0,1007.99,2,1.0,3,0,1,1
5288,-1.0,95,17.5,70.0,987.64,0,3.0,3,3,1,2
4335,15.0,65,6.5,23.0,1013.01,2,8.5,2,1,2,0
1760,38.0,88,19.5,85.0,1009.03,0,4.5,3,1,1,0
10180,34.0,70,15.0,77.0,826.24,4,18.0,2,3,1,1
8357,52.0,75,22.5,103.0,1017.47,13,3.5,3,2,2,0
5781,-3.0,65,4.0,80.0,980.23,1,5.0,2,3,2,2
3673,24.0,92,2.0,95.0,1006.73,1,0.5,2,3,2,0
10513,21.0,92,17.5,87.0,1010.89,3,2.5,2,3,2,1
6567,22.0,68,8.0,22.0,1001.82,1,6.5,2,0,2,0
12929,46.0,69,3.5,43.0,842.22,12,5.5,1,1,1,0
11589,-3.0,61,5.0,69.0,981.12,1,1.5,2,3,2,2
9652,16.0,54,4.0,18.0,1016.69,3,6.5,2,2,2,0
8752,-6.0,97,14.0,57.0,984.2,1,3.5,2,3,1,2
6691,42.0,40,6.0,10.0,1027.1,8,5.5,0,3,1,3
9422,14.0,63,13.5,32.0,1012.13,1,5.5,3,3,0,0
1825,14.0,61,8.5,54.0,1015.06,3,4.0,2,0,1,1
1516,33.0,72,11.0,18.0,1010.18,1,8.5,2,2,0,0
10650,12.0,57,5.0,30.0,1000.37,1,8.0,3,1,1,0
3345,-9.0,93,6.5,54.0,981.5,0,2.5,2,3,2,2
11617,38.0,37,9.5,87.0,987.84,8,8.5,1,2,2,1
6609,3.0,107,3.0,72.0,993.7,12,2.5,2,3,2,2
9675,-2.0,62,20.0,71.0,982.0,0,2.0,3,3,2,2
4821,-7.0,75,17.0,52.0,984.68,1,2.0,2,3,2,2
10838,29.0,25,8.5,4.0,1026.4,6,5.0,3,3,0,3
8799,-8.0,71,8.5,77.0,986.37,1,4.5,3,3,1,2
2663,2.0,82,16.0,63.0,994.84,1,4.5,2,3,2,2
5371,40.0,34,4.0,16.0,1028.69,9,10.0,0,0,2,3
12907,44.0,54,2.5,14.0,1015.23,10,6.5,0,3,2,3
11077,30.0,70,7.5,35.0,1006.08,2,6.5,2,1,0,0
10054,-2.0,82,5.0,92.0,981.8,1,1.5,2,3,1,2
319,15.0,74,19.0,81.0,1017.45,1,1.5,3,2,1,1
8182,-10.0,83,19.0,62.0,997.1,0,4.5,3,3,2,2
11500,14.0,75,27.5,105.0,999.76,2,5.0,2,2,1,1
9636,2.0,90,6.5,62.0,995.89,1,2.5,2,3,2,2
10467,33.0,97,9.0,62.0,1000.41,1,1.0,2,3,1,1
8151,4.0,87,4.5,66.0,998.15,1,1.0,2,3,1,2
9318,0.0,90,1.0,97.0,982.99,1,2.5,2,3,1,2
2917,2.0,87,15.0,70.0,992.46,0,2.5,2,3,2,2
6266,11.0,65,8.0,82.0,994.61,0,4.0,2,3,2,1
988,43.0,41,9.5,13.0,1022.24,9,6.0,0,2,0,3
6572,-3.0,74,16.5,87.0,989.04,0,3.5,2,3,2,2
1032,2.0,81,19.5,64.0,991.54,1,2.0,2,3,1,2
11292,30.0,60,8.5,20.0,1007.58,1,7.5,2,1,0,0
8122,-2.0,95,3.0,79.0,984.86,1,2.0,2,3,2,2
3429,13.0,55,7.5,18.0,1009.51,1,8.0,2,2,2,0
11637,1.0,94,14.5,95.0,983.6,1,2.0,2,3,1,2
11932,-10.0,90,10.0,66.0,988.58,1,4.0,2,3,1,2
7172,-9.0,91,8.5,99.0,997.7,0,4.5,3,3,2,2
968,28.0,56,4.5,38.0,1005.76,4,8.5,3,3,1,0
13021,-3.0,93,9.5,57.0,997.51,0,3.0,2,3,1,2
11122,-8.0,87,13.5,72.0,991.22,1,4.0,2,3,2,2
9098,0.0,79,5.0,68.0,980.79,1,2.0,2,3,2,2
11372,13.0,56,10.0,47.0,1014.29,4,5.5,3,1,0,0
10482,32.0,75,8.0,77.0,1025.66,7,5.0,3,1,2,3
4126,32.0,65,5.0,43.0,1009.08,2,8.0,2,0,0,0
5524,13.0,61,12.5,33.0,1004.63,4,7.0,3,0,2,0
7887,28.0,59,9.0,7.0,1025.05,11,7.5,0,3,0,3
7572,25.0,71,12.5,86.0,999.78,4,3.0,2,2,2,1
11076,27.0,70,6.5,91.0,1008.73,2,3.0,3,3,2,1
11210,-9.0,92,2.0,96.0,999.19,0,4.5,2,3,1,2
8373,20.0,53,8.0,44.0,1014.36,4,5.0,2,3,1,0
5832,23.0,64,15.5,98.0,1003.88,0,2.5,3,1,0,1
7829,24.0,82,14.0,97.0,1016.44,1,4.5,2,3,1,1
9199,14.0,78,21.5,107.0,1002.57,10,3.0,2,3,2,1
240,27.0,54,7.0,11.0,1015.78,2,6.0,3,2,0,0
1172,20.0,61,2.5,2.0,1029.84,6,5.0,3,3,0,3
5020,-5.0,84,5.0,88.0,988.42,0,2.0,2,3,1,2
8988,15.0,70,4.5,56.0,928.11,2,9.0,1,3,1,0
6406,33.0,52,7.0,2.0,1026.45,9,8.5,0,2,1,3
467,27.0,77,16.0,95.0,1023.17,0,10.5,3,2,0,3
9623,27.0,52,3.0,30.0,1004.32,2,7.5,2,1,0,0
1700,39.0,55,7.5,0.0,1011.05,5,7.0,0,2,1,3
3236,52.0,78,6.5,80.0,1005.11,13,6.0,3,3,2,0
5159,17.0,96,8.0,87.0,1015.92,3,2.5,2,3,1,1
12456,32.0,30,8.0,15.0,1010.24,5,7.0,0,1,2,3
7195,43.0,31,5.0,0.0,1011.31,5,7.5,0,1,1,3
8978,33.0,67,14.0,87.0,998.36,2,2.5,2,3,2,1
5008,32.0,84,12.0,75.0,996.03,3,3.5,3,2,1,1
1217,14.0,94,11.0,63.0,1000.9,2,4.0,2,3,1,1
11849,32.0,49,4.0,16.0,1013.52,11,8.5,0,1,1,3
10052,31.0,71,13.0,46.0,1005.38,3,5.5,3,3,0,0
190,38.0,21,0.0,14.0,960.81,2,6.0,1,0,2,2
6365,17.0,70,14.0,32.0,1000.71,2,6.5,2,1,0,0
10232,16.0,66,9.0,71.0,1006.19,1,4.5,2,2,1,1
3945,41.0,44,1.5,5.0,1026.82,5,7.0,0,3,1,3
8586,-5.0,67,4.0,64.0,991.81,1,4.0,2,3,1,2
2392,-14.0,78,5.5,16.0,1076.86,11,9.5,2,1,2,2
8986,3.0,92,6.0,53.0,997.36,1,4.0,2,3,1,2
5011,-6.0,76,10.5,74.0,1125.2,7,5.0,1,2,0,3
5430,33.0,59,5.5,2.0,1023.55,6,7.0,0,3,1,3
3635,31.0,62,4.5,6.0,1025.65,7,7.0,3,1,2,3
6874,20.0,76,14.5,80.0,1019.07,1,3.0,2,1,2,1
2354,26.0,78,12.5,91.0,1002.69,0,3.5,3,3,0,1
13011,2.0,97,17.5,90.0,980.09,8,2.0,2,3,2,2
8753,2.0,85,18.5,65.0,986.7,0,3.0,2,3,1,2
11086,42.0,33,1.0,4.0,1016.59,7,8.5,0,1,1,3
3219,11.0,60,18.0,85.0,995.43,2,2.5,2,0,1,1
11659,11.0,66,9.5,22.0,1004.52,2,7.5,2,2,0,0
2838,42.0,27,8.0,16.0,1022.78,10,10.0,3,2,1,3
10641,16.0,64,12.5,71.0,1019.27,0,2.5,2,3,2,1
12216,19.0,54,2.0,47.0,1006.28,1,6.0,2,2,0,0
8431,20.0,109,18.5,108.0,1022.93,13,3.0,3,0,0,3
11296,23.0,70,7.5,55.0,993.55,0,3.5,3,2,0,1
8564,18.0,69,1.0,33.0,1013.45,2,8.5,3,2,1,0
3560,-6.0,94,7.0,92.0,980.64,1,2.5,2,3,1,2
9749,33.0,22,1.5,5.0,1021.29,10,8.5,0,2,0,3
3088,0.0,86,10.5,88.0,996.32,1,4.5,2,3,1,2
1262,38.0,35,3.0,9.0,1022.33,8,6.5,0,2,2,3
11686,31.0,60,8.0,6.0,1013.71,8,8.5,0,3,0,3
415,32.0,96,6.5,55.0,1002.53,2,2.5,2,2,0,1
9887,-4.0,81,1.5,53.0,991.79,0,1.5,2,3,1,2
10553,30.0,70,1.0,45.0,1017.84,4,8.5,2,1,0,0
8235,26.0,67,16.5,98.0,996.93,1,1.5,2,2,1,1
3810,32.0,47,8.0,0.0,1014.89,9,7.5,0,3,0,3
3096,-4.0,65,18.5,96.0,991.44,0,2.0,2,3,2,2
1723,1.0,61,2.5,89.0,993.16,1,3.5,2,3,1,2
2091,30.0,49,7.0,13.0,1029.29,9,8.5,0,1,1,3
5018,28.0,39,9.5,8.0,1012.35,11,5.5,3,3,1,3
3949,-3.0,94,2.0,74.0,998.57,0,2.5,3,3,1,2
9957,63.0,84,8.0,105.0,1020.26,14,4.5,0,3,1,3
7775,41.0,104,5.5,85.0,1023.8,13,4.5,3,2,0,3
8116,28.0,44,0.5,19.0,1019.36,5,8.5,3,3,2,3
9200,29.0,52,6.0,39.0,1017.31,4,8.5,3,2,2,0
1919,2.0,94,16.0,53.0,994.07,1,2.0,3,3,2,2
5332,45.0,77,11.5,69.0,841.65,11,1.0,3,3,0,1
6239,23.0,52,8.0,15.0,1013.38,4,8.0,2,2,1,0
1015,3.0,95,15.5,67.0,992.03,1,1.0,2,3,1,2
13122,19.0,93,12.0,74.0,1020.7,1,4.0,0,2,0,3
11270,-6.0,87,13.5,68.0,990.99,0,4.5,2,3,2,2
9216,24.0,39,7.5,18.0,1011.64,7,8.5,0,2,0,3
1342,42.0,44,5.0,17.0,1015.53,6,8.0,0,0,0,3
432,21.0,59,2.5,0.0,1017.02,9,6.0,0,0,1,3
10143,29.0,76,10.0,91.0,990.41,1,4.5,2,3,1,1
11563,0.0,84,14.0,61.0,993.0,0,1.5,3,3,1,2
12606,4.0,70,5.0,50.0,987.13,12,15.0,3,1,1,1
1354,24.0,44,8.0,1.0,1021.87,6,9.5,0,1,0,3
12187,24.0,72,8.5,70.0,1010.54,3,3.0,3,3,0,1
3529,11.0,63,8.0,91.0,1008.25,0,1.5,2,2,2,1
861,15.0,65,5.0,10.0,1009.5,4,6.5,3,3,2,0
5514,36.0,59,6.0,19.0,1013.04,5,8.0,3,2,1,3
3425,26.0,74,8.5,61.0,994.22,2,2.0,3,1,2,1
6377,90.0,77,10.0,100.0,1022.83,13,8.0,0,3,1,3
306,26.0,27,5.5,14.0,1027.6,7,7.5,3,1,0,3
13178,0.0,50,11.5,82.0,822.4,8,15.5,1,1,0,0
7801,-20.0,58,9.5,76.0,854.95,4,13.5,1,2,1,1
7812,11.0,60,7.5,41.0,1011.49,1,7.0,3,0,2,0
7923,24.0,104,25.5,79.0,1005.93,2,3.0,3,0,0,1
7949,15.0,58,11.5,42.0,1006.38,2,8.5,3,2,2,0
12147,3.0,60,5.5,67.0,994.65,0,1.0,2,3,2,2
2328,-16.0,57,5.5,97.0,1047.31,9,11.0,2,2,2,1
9468,14.0,94,15.0,73.0,1010.84,1,3.5,2,0,2,1
9074,14.0,81,20.5,106.0,1003.93,12,2.5,2,0,1,1
13023,14.0,76,12.5,74.0,993.05,0,4.0,2,0,2,1
12665,10.0,68,11.5,21.0,1005.05,2,5.5,3,3,2,0
12697,25.0,55,9.0,46.0,1001.9,4,8.0,3,0,0,0
11239,-3.0,87,18.5,54.0,987.45,0,2.0,2,3,1,2
8382,40.0,39,0.5,11.0,1025.81,7,9.5,3,1,2,3
4559,-6.0,73,2.5,86.0,996.49,1,2.5,2,3,1,2
4653,38.0,62,9.5,66.0,885.8,8,8.0,3,0,0,1
8585,22.0,79,21.0,108.0,999.58,1,3.5,2,1,0,1
1200,25.0,76,2.5,44.0,1019.94,3,5.5,2,1,0,0
2656,19.0,95,22.5,80.0,1019.75,0,1.5,3,0,0,1
6350,32.0,66,4.5,17.0,1014.48,1,7.0,3,1,0,0
9344,25.0,82,9.0,55.0,1010.1,2,5.0,2,1,2,1
2695,28.0,66,13.5,15.0,1005.87,3,8.0,2,0,0,0
10171,21.0,78,9.0,67.0,1014.97,1,2.0,2,3,2,1
8740,-9.0,96,19.5,67.0,992.97,1,1.5,2,3,2,2
12515,42.0,35,7.0,2.0,1028.81,8,9.5,3,0,0,3
9321,45.0,75,8.5,77.0,1012.31,14,3.5,0,2,0,3
4331,17.0,98,23.0,108.0,1001.46,3,5.5,2,3,2,0
813,31.0,60,7.0,81.0,997.83,1,3.5,3,3,0,1
5636,15.0,90,6.5,97.0,1018.37,2,2.0,2,2,0,1
5223,30.0,61,6.0,57.0,1011.68,3,1.5,2,3,1,1
10268,-7.0,94,10.5,55.0,994.09,0,2.0,3,3,1,2
6268,-10.0,60,19.5,60.0,991.57,1,3.0,2,3,1,2
7638,33.0,80,9.0,80.0,1003.76,1,3.5,2,0,2,1
4984,13.0,54,8.0,16.0,1015.25,2,5.5,3,1,0,0
5893,67.0,106,24.0,89.0,991.2,14,2.0,3,0,0,1
5839,25.0,76,4.5,27.0,1001.35,2,8.0,2,3,2,0
4657,-6.0,86,2.0,96.0,996.15,0,3.0,2,3,1,2
6795,11.0,74,6.5,45.0,1017.15,1,7.0,3,2,1,0
9021,27.0,65,7.5,8.0,1020.55,9,8.5,3,1,2,3
12425,4.0,85,19.0,73.0,990.5,1,2.5,2,3,1,2
5041,8.0,87,11.0,103.0,991.82,4,1.5,2,3,2,2
2075,-1.0,75,1.5,99.0,997.3,0,2.0,3,3,2,2
63,3.0,75,46.5,87.0,996.85,5,4.5,2,3,1,2
11280,11.0,63,13.0,81.0,1009.12,3,3.5,2,1,2,1
2719,15.0,86,12.0,56.0,1004.64,2,2.0,2,0,0,1
1286,30.0,89,19.0,86.0,1010.22,0,2.5,2,1,2,1
8277,19.0,68,7.0,48.0,1010.43,1,6.5,3,1,1,0
8999,10.0,76,15.0,31.0,1019.67,3,7.5,3,0,1,0
9861,35.0,23,14.5,21.0,810.69,1,18.0,2,0,1,1
8007,21.0,66,1.0,46.0,1007.59,4,7.0,2,0,0,0
2436,48.0,50,10.0,93.0,1123.33,8,16.5,3,2,0,1
738,25.0,68,0.0,37.0,1008.06,2,7.5,2,3,2,0
8105,-15.0,59,14.0,12.0,1030.61,12,17.0,1,0,2,3
10793,3.0,60,2.5,57.0,994.81,0,5.0,2,3,1,2
2523,-10.0,99,18.5,52.0,996.39,1,5.0,3,3,1,2
2788,20.0,50,14.0,33.0,1002.48,3,5.0,2,0,0,0
10703,24.0,24,4.5,25.0,1008.07,4,15.5,2,1,0,1
10831,-6.0,92,8.5,68.0,984.01,1,2.5,2,3,2,2
9589,17.0,68,19.5,97.0,1000.21,0,1.0,3,1,0,1
1731,18.0,66,7.5,44.0,1005.03,3,6.0,2,0,2,0
10298,-1.0,104,27.0,75.0,989.78,1,1.5,3,3,2,2
6779,4.0,91,17.5,85.0,985.71,1,3.5,2,3,2,2
7187,-6.0,86,11.0,95.0,988.28,0,2.0,2,3,2,2
6845,26.0,75,0.0,92.0,1002.58,0,9.5,2,3,1,0
2412,22.0,98,11.0,96.0,1008.34,0,4.0,2,0,1,1
6778,31.0,63,7.5,9.0,1020.02,8,6.5,0,2,2,3
12877,40.0,41,5.5,52.0,1033.78,14,16.0,1,0,0,3
172,30.0,58,1.0,43.0,1018.95,2,6.0,2,3,1,0
12325,2.0,61,3.5,88.0,982.39,0,5.0,2,3,2,2
1890,18.0,101,18.0,97.0,1023.5,5,3.0,3,0,0,3
9221,25.0,23,9.5,18.0,1023.26,5,5.0,3,0,1,3
2776,22.0,59,8.5,95.0,845.46,11,7.0,1,3,2,3
12169,43.0,95,3.5,74.0,1029.28,1,11.0,0,1,1,3
366,54.0,106,26.0,83.0,992.65,1,0.5,2,3,1,1
12879,27.0,96,14.5,63.0,1010.68,1,3.5,3,0,0,1
9426,43.0,58,1.0,10.0,1015.65,5,9.5,0,0,1,3
12452,34.0,65,7.0,3.0,1011.23,10,9.0,3,2,2,3
976,30.0,45,6.0,9.0,1012.48,7,8.0,0,2,2,3
7216,-2.0,82,17.5,52.0,990.33,0,4.5,2,3,1,2
4152,16.0,71,9.0,68.0,1001.96,1,1.0,2,3,0,1
9803,-2.0,68,20.0,58.0,993.99,0,1.5,2,3,2,2
10270,12.0,33,12.0,44.0,1166.34,6,18.5,3,3,0,1
2895,17.0,60,20.0,57.0,1000.27,1,3.5,2,3,1,1
12564,24.0,70,2.5,12.0,1014.71,2,8.5,3,0,0,0
664,-10.0,97,4.0,93.0,987.18,1,3.5,3,3,2,2
10251,-7.0,93,15.5,54.0,992.53,0,2.0,2,3,2,2
3164,-1.0,84,14.5,88.0,983.67,1,3.5,2,3,2,2
9319,16.0,74,20.0,105.0,1015.94,2,6.0,2,2,1,1
11034,16.0,91,12.5,79.0,1019.07,0,2.5,2,3,1,1
428,24.0,66,9.5,47.0,1004.79,4,5.5,3,3,0,0
9982,-3.0,80,11.0,52.0,982.1,0,2.0,2,3,1,2
4646,27.0,52,3.5,30.0,1007.34,4,9.0,3,2,1,0
9196,30.0,70,18.0,96.0,1000.41,0,3.5,2,3,1,1
5960,36.0,89,39.0,88.0,1002.66,0,2.5,2,2,0,1
9119,34.0,89,16.5,85.0,1005.51,1,1.0,3,0,2,1
4924,-6.0,98,14.0,72.0,982.57,0,4.5,2,3,1,2
2199,33.0,88,7.0,69.0,990.78,3,3.5,2,2,0,1
12893,31.0,98,13.5,59.0,995.78,2,1.5,2,0,1,1
961,21.0,65,5.0,7.0,1017.57,9,7.0,0,3,2,3
1688,27.0,38,4.5,0.0,1021.59,9,8.0,0,0,2,3
6584,21.0,79,15.5,51.0,1000.96,2,3.5,2,2,0,1
4475,16.0,78,9.0,51.0,1013.7,0,2.0,3,3,0,1
4276,-1.0,92,9.0,81.0,995.79,1,5.0,2,3,2,2
8222,23.0,62,6.5,11.0,1016.13,9,9.0,0,0,0,3
12378,30.0,79,1.0,47.0,1013.0,4,9.0,3,1,2,0
7731,-2.0,93,1.0,71.0,980.58,1,3.5,2,3,2,2
4342,11.0,92,7.5,58.0,991.93,2,4.0,2,1,0,1
7938,10.0,53,14.0,43.0,1003.53,1,7.5,3,1,1,0
9494,50.0,106,13.5,84.0,1014.2,8,2.5,0,0,2,3
4617,-1.0,80,3.0,74.0,992.38,1,2.0,2,3,2,2
1241,15.0,99,11.0,55.0,990.28,2,1.5,2,2,2,1
